question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight,participant
wgd_242_01,140.0,1.0,"{""Answer"": ""140"", ""Confidence"": ""1.0""}",,242.jpg,1,171.0,R_1iRwJ2lvv5HuUco
wgd_243_01,145.0,1.0,"{""Answer"": ""145"", ""Confidence"": ""1.0""}",,243.jpg,1,157.0,R_1iRwJ2lvv5HuUco
wgd_246_20,130.0,0.99,"{""Answer"": ""130"", ""Confidence"": ""0.99""}",,246.jpg,20,117.0,R_1iRwJ2lvv5HuUco
wgd_201_01,130.0,0.0,"{""Answer"": ""130"", ""Confidence"": ""0.0""}",,201.jpg,1,158.0,R_1enyEo9O6blCNrl
wgd_202_20,140.0,0.71,"{""Answer"": ""140"", ""Confidence"": ""0.71""}",,202.jpg,20,135.0,R_1enyEo9O6blCNrl
wgd_204_10,135.0,0.58,"{""Answer"": ""135"", ""Confidence"": ""0.58""}",,204.jpg,10,138.0,R_1enyEo9O6blCNrl
wgd_210_20,160.0,0.9,"{""Answer"": ""160"", ""Confidence"": ""0.9""}",,210.jpg,20,167.0,R_1enyEo9O6blCNrl
wgd_212_01,120.0,0.0,"{""Answer"": ""120"", ""Confidence"": ""0.0""}",,212.jpg,1,147.0,R_1enyEo9O6blCNrl
wgd_218_05,155.0,0.69,"{""Answer"": ""155"", ""Confidence"": ""0.69""}",,218.jpg,5,165.0,R_1enyEo9O6blCNrl
wgd_219_20,125.0,0.87,"{""Answer"": ""125"", ""Confidence"": ""0.87""}",,219.jpg,20,123.0,R_1enyEo9O6blCNrl
wgd_221_01,115.0,0.0,"{""Answer"": ""115"", ""Confidence"": ""0.0""}",,221.jpg,1,112.0,R_1enyEo9O6blCNrl
wgd_225_05,110.0,0.43,"{""Answer"": ""110"", ""Confidence"": ""0.43""}",,225.jpg,5,121.0,R_1enyEo9O6blCNrl
wgd_227_10,170.0,0.51,"{""Answer"": ""170"", ""Confidence"": ""0.51""}",,227.jpg,10,180.0,R_1enyEo9O6blCNrl
wgd_229_05,115.0,0.69,"{""Answer"": ""115"", ""Confidence"": ""0.69""}",,229.jpg,5,127.0,R_1enyEo9O6blCNrl
wgd_230_10,115.0,0.51,"{""Answer"": ""115"", ""Confidence"": ""0.51""}",,230.jpg,10,105.0,R_1enyEo9O6blCNrl
wgd_232_01,155.0,0.0,"{""Answer"": ""155"", ""Confidence"": ""0.0""}",,232.jpg,1,190.0,R_1enyEo9O6blCNrl
wgd_234_10,120.0,0.48,"{""Answer"": ""120"", ""Confidence"": ""0.48""}",,234.jpg,10,138.0,R_1enyEo9O6blCNrl
wgd_239_05,115.0,0.39,"{""Answer"": ""115"", ""Confidence"": ""0.39""}",,239.jpg,5,117.0,R_1enyEo9O6blCNrl
wgd_243_20,150.0,0.81,"{""Answer"": ""150"", ""Confidence"": ""0.81""}",,243.jpg,20,157.0,R_1enyEo9O6blCNrl
wgd_244_05,160.0,0.52,"{""Answer"": ""160"", ""Confidence"": ""0.52""}",,244.jpg,5,161.0,R_1enyEo9O6blCNrl
wgd_245_20,175.0,0.91,"{""Answer"": ""175"", ""Confidence"": ""0.91""}",,245.jpg,20,169.0,R_1enyEo9O6blCNrl
wgd_248_10,120.0,0.73,"{""Answer"": ""120"", ""Confidence"": ""0.73""}",,248.jpg,10,121.0,R_1enyEo9O6blCNrl
wgd_251_01,140.0,0.0,"{""Answer"": ""140"", ""Confidence"": ""0.0""}",,251.jpg,1,174.0,R_1enyEo9O6blCNrl
wgd_205_05,110.0,0.82,"{""Answer"": ""110"", ""Confidence"": ""0.82""}",,205.jpg,5,104.0,R_7Nnc9T9r5uEwayh
wgd_208_05,130.0,0.68,"{""Answer"": ""130"", ""Confidence"": ""0.68""}",,208.jpg,5,139.0,R_7Nnc9T9r5uEwayh
wgd_209_10,125.0,0.92,"{""Answer"": ""125"", ""Confidence"": ""0.92""}",,209.jpg,10,136.0,R_7Nnc9T9r5uEwayh
wgd_213_10,140.0,0.93,"{""Answer"": ""140"", ""Confidence"": ""0.93""}",,213.jpg,10,174.0,R_7Nnc9T9r5uEwayh
wgd_214_01,150.0,0.18,"{""Answer"": ""150"", ""Confidence"": ""0.18""}",,214.jpg,1,187.0,R_7Nnc9T9r5uEwayh
wgd_215_01,120.0,0.51,"{""Answer"": ""120"", ""Confidence"": ""0.51""}",,215.jpg,1,154.0,R_7Nnc9T9r5uEwayh
wgd_220_05,145.0,0.75,"{""Answer"": ""145"", ""Confidence"": ""0.75""}",,220.jpg,5,149.0,R_7Nnc9T9r5uEwayh
wgd_222_10,110.0,0.78,"{""Answer"": ""110"", ""Confidence"": ""0.78""}",,222.jpg,10,115.0,R_7Nnc9T9r5uEwayh
wgd_224_05,100.0,0.83,"{""Answer"": ""100"", ""Confidence"": ""0.83""}",,224.jpg,5,106.0,R_7Nnc9T9r5uEwayh
wgd_226_20,110.0,0.97,"{""Answer"": ""110"", ""Confidence"": ""0.97""}",,226.jpg,20,140.0,R_7Nnc9T9r5uEwayh
wgd_228_20,120.0,1.0,"{""Answer"": ""120"", ""Confidence"": ""1.0""}",,228.jpg,20,135.0,R_7Nnc9T9r5uEwayh
wgd_229_01,110.0,0.9,"{""Answer"": ""110"", ""Confidence"": ""0.9""}",,229.jpg,1,127.0,R_7Nnc9T9r5uEwayh
wgd_231_10,140.0,0.91,"{""Answer"": ""140"", ""Confidence"": ""0.91""}",,231.jpg,10,145.0,R_7Nnc9T9r5uEwayh
wgd_233_01,155.0,0.22,"{""Answer"": ""155"", ""Confidence"": ""0.22""}",,233.jpg,1,180.0,R_7Nnc9T9r5uEwayh
wgd_234_20,115.0,1.0,"{""Answer"": ""115"", ""Confidence"": ""1.0""}",,234.jpg,20,138.0,R_7Nnc9T9r5uEwayh
wgd_235_05,115.0,0.56,"{""Answer"": ""115"", ""Confidence"": ""0.56""}",,235.jpg,5,134.0,R_7Nnc9T9r5uEwayh
wgd_238_10,135.0,0.87,"{""Answer"": ""135"", ""Confidence"": ""0.87""}",,238.jpg,10,181.0,R_7Nnc9T9r5uEwayh
wgd_248_01,115.0,0.39,"{""Answer"": ""115"", ""Confidence"": ""0.39""}",,248.jpg,1,121.0,R_7Nnc9T9r5uEwayh
wgd_249_20,115.0,0.79,"{""Answer"": ""115"", ""Confidence"": ""0.79""}",,249.jpg,20,138.0,R_7Nnc9T9r5uEwayh
wgd_250_20,135.0,1.0,"{""Answer"": ""135"", ""Confidence"": ""1.0""}",,250.jpg,20,171.0,R_7Nnc9T9r5uEwayh
wgd_200_05,170.0,0.21,"{""Answer"": ""170"", ""Confidence"": ""0.21""}",,200.jpg,5,214.0,R_6D5C5r7tBLwl12R
wgd_201_01,146.0,0.01,"{""Answer"": ""146"", ""Confidence"": ""0.01""}",,201.jpg,1,158.0,R_6D5C5r7tBLwl12R
wgd_203_05,140.0,0.12,"{""Answer"": ""140"", ""Confidence"": ""0.12""}",,203.jpg,5,128.0,R_6D5C5r7tBLwl12R
wgd_209_20,140.0,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,209.jpg,20,136.0,R_6D5C5r7tBLwl12R
wgd_210_10,155.0,0.62,"{""Answer"": ""155"", ""Confidence"": ""0.62""}",,210.jpg,10,167.0,R_6D5C5r7tBLwl12R
wgd_215_10,138.0,0.14,"{""Answer"": ""138"", ""Confidence"": ""0.14""}",,215.jpg,10,154.0,R_6D5C5r7tBLwl12R
wgd_217_10,130.0,0.33,"{""Answer"": ""130"", ""Confidence"": ""0.33""}",,217.jpg,10,116.0,R_6D5C5r7tBLwl12R
wgd_218_10,160.0,0.11,"{""Answer"": ""160"", ""Confidence"": ""0.11""}",,218.jpg,10,165.0,R_6D5C5r7tBLwl12R
wgd_219_05,140.0,0.51,"{""Answer"": ""140"", ""Confidence"": ""0.51""}",,219.jpg,5,123.0,R_6D5C5r7tBLwl12R
wgd_220_01,160.0,0.01,"{""Answer"": ""160"", ""Confidence"": ""0.01""}",,220.jpg,1,149.0,R_6D5C5r7tBLwl12R
wgd_228_01,120.0,0.01,"{""Answer"": ""120"", ""Confidence"": ""0.01""}",,228.jpg,1,135.0,R_6D5C5r7tBLwl12R
wgd_231_20,140.0,0.51,"{""Answer"": ""140"", ""Confidence"": ""0.51""}",,231.jpg,20,145.0,R_6D5C5r7tBLwl12R
wgd_234_20,135.0,0.63,"{""Answer"": ""135"", ""Confidence"": ""0.63""}",,234.jpg,20,138.0,R_6D5C5r7tBLwl12R
wgd_238_20,145.0,0.59,"{""Answer"": ""145"", ""Confidence"": ""0.59""}",,238.jpg,20,181.0,R_6D5C5r7tBLwl12R
wgd_242_05,150.0,0.05,"{""Answer"": ""150"", ""Confidence"": ""0.05""}",,242.jpg,5,171.0,R_6D5C5r7tBLwl12R
wgd_244_05,147.0,0.12,"{""Answer"": ""147"", ""Confidence"": ""0.12""}",,244.jpg,5,161.0,R_6D5C5r7tBLwl12R
wgd_245_20,158.0,0.7,"{""Answer"": ""158"", ""Confidence"": ""0.7""}",,245.jpg,20,169.0,R_6D5C5r7tBLwl12R
wgd_247_01,140.0,0.01,"{""Answer"": ""140"", ""Confidence"": ""0.01""}",,247.jpg,1,157.0,R_6D5C5r7tBLwl12R
wgd_248_01,130.0,0.01,"{""Answer"": ""130"", ""Confidence"": ""0.01""}",,248.jpg,1,121.0,R_6D5C5r7tBLwl12R
wgd_249_10,127.0,0.5,"{""Answer"": ""127"", ""Confidence"": ""0.5""}",,249.jpg,10,138.0,R_6D5C5r7tBLwl12R
wgd_200_10,150.0,0.3,"{""Answer"": ""150"", ""Confidence"": ""0.3""}",,200.jpg,10,214.0,R_7pM6DIXQr8dl6H7
wgd_205_20,120.0,0.25,"{""Answer"": ""120"", ""Confidence"": ""0.25""}",,205.jpg,20,104.0,R_7pM6DIXQr8dl6H7
wgd_206_20,145.0,0.4,"{""Answer"": ""145"", ""Confidence"": ""0.4""}",,206.jpg,20,165.0,R_7pM6DIXQr8dl6H7
wgd_209_05,145.0,0.16,"{""Answer"": ""145"", ""Confidence"": ""0.16""}",,209.jpg,5,136.0,R_7pM6DIXQr8dl6H7
wgd_210_10,135.0,0.2,"{""Answer"": ""135"", ""Confidence"": ""0.2""}",,210.jpg,10,167.0,R_7pM6DIXQr8dl6H7
wgd_211_01,125.0,0.06,"{""Answer"": ""125"", ""Confidence"": ""0.06""}",,211.jpg,1,146.0,R_7pM6DIXQr8dl6H7
wgd_212_05,135.0,0.14,"{""Answer"": ""135"", ""Confidence"": ""0.14""}",,212.jpg,5,147.0,R_7pM6DIXQr8dl6H7
wgd_213_01,135.0,0.01,"{""Answer"": ""135"", ""Confidence"": ""0.01""}",,213.jpg,1,174.0,R_7pM6DIXQr8dl6H7
wgd_215_20,135.0,0.4,"{""Answer"": ""135"", ""Confidence"": ""0.4""}",,215.jpg,20,154.0,R_7pM6DIXQr8dl6H7
wgd_218_05,125.0,0.06,"{""Answer"": ""125"", ""Confidence"": ""0.06""}",,218.jpg,5,165.0,R_7pM6DIXQr8dl6H7
wgd_223_01,135.0,0.1,"{""Answer"": ""135"", ""Confidence"": ""0.1""}",,223.jpg,1,183.0,R_7pM6DIXQr8dl6H7
wgd_227_05,145.0,0.11,"{""Answer"": ""145"", ""Confidence"": ""0.11""}",,227.jpg,5,180.0,R_7pM6DIXQr8dl6H7
wgd_233_10,125.0,0.25,"{""Answer"": ""125"", ""Confidence"": ""0.25""}",,233.jpg,10,180.0,R_7pM6DIXQr8dl6H7
wgd_237_10,125.0,0.2,"{""Answer"": ""125"", ""Confidence"": ""0.2""}",,237.jpg,10,170.0,R_7pM6DIXQr8dl6H7
wgd_239_01,130.0,0.01,"{""Answer"": ""130"", ""Confidence"": ""0.01""}",,239.jpg,1,117.0,R_7pM6DIXQr8dl6H7
wgd_243_20,145.0,0.4,"{""Answer"": ""145"", ""Confidence"": ""0.4""}",,243.jpg,20,157.0,R_7pM6DIXQr8dl6H7
wgd_246_10,125.0,0.2,"{""Answer"": ""125"", ""Confidence"": ""0.2""}",,246.jpg,10,117.0,R_7pM6DIXQr8dl6H7
wgd_249_01,130.0,0.0,"{""Answer"": ""130"", ""Confidence"": ""0.0""}",,249.jpg,1,138.0,R_7pM6DIXQr8dl6H7
wgd_250_20,135.0,0.4,"{""Answer"": ""135"", ""Confidence"": ""0.4""}",,250.jpg,20,171.0,R_7pM6DIXQr8dl6H7
wgd_251_05,145.0,0.15,"{""Answer"": ""145"", ""Confidence"": ""0.15""}",,251.jpg,5,174.0,R_7pM6DIXQr8dl6H7
wgd_200_20,185.0,0.4,"{""Answer"": ""185"", ""Confidence"": ""0.4""}",,200.jpg,20,214.0,R_5Y4gmmdOuIqfLkV
wgd_203_05,125.0,0.35,"{""Answer"": ""125"", ""Confidence"": ""0.35""}",,203.jpg,5,128.0,R_5Y4gmmdOuIqfLkV
wgd_209_10,135.0,0.3,"{""Answer"": ""135"", ""Confidence"": ""0.3""}",,209.jpg,10,136.0,R_5Y4gmmdOuIqfLkV
wgd_210_20,160.0,0.5,"{""Answer"": ""160"", ""Confidence"": ""0.5""}",,210.jpg,20,167.0,R_5Y4gmmdOuIqfLkV
wgd_211_01,160.0,0.03,"{""Answer"": ""160"", ""Confidence"": ""0.03""}",,211.jpg,1,146.0,R_5Y4gmmdOuIqfLkV
wgd_212_10,140.0,0.1,"{""Answer"": ""140"", ""Confidence"": ""0.1""}",,212.jpg,10,147.0,R_5Y4gmmdOuIqfLkV
wgd_215_01,145.0,0.03,"{""Answer"": ""145"", ""Confidence"": ""0.03""}",,215.jpg,1,154.0,R_5Y4gmmdOuIqfLkV
wgd_220_05,150.0,0.1,"{""Answer"": ""150"", ""Confidence"": ""0.1""}",,220.jpg,5,149.0,R_5Y4gmmdOuIqfLkV
wgd_221_01,125.0,0.01,"{""Answer"": ""125"", ""Confidence"": ""0.01""}",,221.jpg,1,112.0,R_5Y4gmmdOuIqfLkV
wgd_222_10,135.0,0.4,"{""Answer"": ""135"", ""Confidence"": ""0.4""}",,222.jpg,10,115.0,R_5Y4gmmdOuIqfLkV
wgd_224_20,105.0,0.4,"{""Answer"": ""105"", ""Confidence"": ""0.4""}",,224.jpg,20,106.0,R_5Y4gmmdOuIqfLkV
wgd_225_20,115.0,0.45,"{""Answer"": ""115"", ""Confidence"": ""0.45""}",,225.jpg,20,121.0,R_5Y4gmmdOuIqfLkV
wgd_230_10,110.0,0.5,"{""Answer"": ""110"", ""Confidence"": ""0.5""}",,230.jpg,10,105.0,R_5Y4gmmdOuIqfLkV
wgd_232_05,150.0,0.05,"{""Answer"": ""150"", ""Confidence"": ""0.05""}",,232.jpg,5,190.0,R_5Y4gmmdOuIqfLkV
wgd_234_10,110.0,0.25,"{""Answer"": ""110"", ""Confidence"": ""0.25""}",,234.jpg,10,138.0,R_5Y4gmmdOuIqfLkV
wgd_237_05,145.0,0.05,"{""Answer"": ""145"", ""Confidence"": ""0.05""}",,237.jpg,5,170.0,R_5Y4gmmdOuIqfLkV
wgd_244_05,170.0,0.1,"{""Answer"": ""170"", ""Confidence"": ""0.1""}",,244.jpg,5,161.0,R_5Y4gmmdOuIqfLkV
wgd_245_01,150.0,0.05,"{""Answer"": ""150"", ""Confidence"": ""0.05""}",,245.jpg,1,169.0,R_5Y4gmmdOuIqfLkV
wgd_246_20,110.0,0.6,"{""Answer"": ""110"", ""Confidence"": ""0.6""}",,246.jpg,20,117.0,R_5Y4gmmdOuIqfLkV
wgd_248_01,125.0,0.02,"{""Answer"": ""125"", ""Confidence"": ""0.02""}",,248.jpg,1,121.0,R_5Y4gmmdOuIqfLkV
wgd_200_05,170.0,0.74,"{""Answer"": ""170"", ""Confidence"": ""0.74""}",,200.jpg,5,214.0,R_1VDqIoIuWJg8t7U
wgd_201_01,130.0,0.04,"{""Answer"": ""130"", ""Confidence"": ""0.04""}",,201.jpg,1,158.0,R_1VDqIoIuWJg8t7U
wgd_203_10,130.0,0.76,"{""Answer"": ""130"", ""Confidence"": ""0.76""}",,203.jpg,10,128.0,R_1VDqIoIuWJg8t7U
wgd_206_01,156.0,0.03,"{""Answer"": ""156"", ""Confidence"": ""0.03""}",,206.jpg,1,165.0,R_1VDqIoIuWJg8t7U
wgd_211_05,147.0,0.47,"{""Answer"": ""147"", ""Confidence"": ""0.47""}",,211.jpg,5,146.0,R_1VDqIoIuWJg8t7U
wgd_215_01,129.0,0.08,"{""Answer"": ""129"", ""Confidence"": ""0.08""}",,215.jpg,1,154.0,R_1VDqIoIuWJg8t7U
wgd_216_10,166.0,0.67,"{""Answer"": ""166"", ""Confidence"": ""0.67""}",,216.jpg,10,180.0,R_1VDqIoIuWJg8t7U
wgd_217_05,120.0,0.59,"{""Answer"": ""120"", ""Confidence"": ""0.59""}",,217.jpg,5,116.0,R_1VDqIoIuWJg8t7U
wgd_219_01,135.0,0.15,"{""Answer"": ""135"", ""Confidence"": ""0.15""}",,219.jpg,1,123.0,R_1VDqIoIuWJg8t7U
wgd_222_20,145.0,1.0,"{""Answer"": ""145"", ""Confidence"": ""1.0""}",,222.jpg,20,115.0,R_1VDqIoIuWJg8t7U
wgd_226_05,140.0,0.61,"{""Answer"": ""140"", ""Confidence"": ""0.61""}",,226.jpg,5,140.0,R_1VDqIoIuWJg8t7U
wgd_227_10,170.0,0.79,"{""Answer"": ""170"", ""Confidence"": ""0.79""}",,227.jpg,10,180.0,R_1VDqIoIuWJg8t7U
wgd_230_20,119.0,1.0,"{""Answer"": ""119"", ""Confidence"": ""1.0""}",,230.jpg,20,105.0,R_1VDqIoIuWJg8t7U
wgd_233_20,160.0,1.0,"{""Answer"": ""160"", ""Confidence"": ""1.0""}",,233.jpg,20,180.0,R_1VDqIoIuWJg8t7U
wgd_234_20,127.0,0.84,"{""Answer"": ""127"", ""Confidence"": ""0.84""}",,234.jpg,20,138.0,R_1VDqIoIuWJg8t7U
wgd_236_10,122.0,0.81,"{""Answer"": ""122"", ""Confidence"": ""0.81""}",,236.jpg,10,117.0,R_1VDqIoIuWJg8t7U
wgd_241_10,160.0,0.7,"{""Answer"": ""160"", ""Confidence"": ""0.7""}",,241.jpg,10,150.0,R_1VDqIoIuWJg8t7U
wgd_243_20,180.0,0.68,"{""Answer"": ""180"", ""Confidence"": ""0.68""}",,243.jpg,20,157.0,R_1VDqIoIuWJg8t7U
wgd_245_05,170.0,0.36,"{""Answer"": ""170"", ""Confidence"": ""0.36""}",,245.jpg,5,169.0,R_1VDqIoIuWJg8t7U
wgd_246_01,133.0,0.16,"{""Answer"": ""133"", ""Confidence"": ""0.16""}",,246.jpg,1,117.0,R_1VDqIoIuWJg8t7U
wgd_204_20,120.0,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,204.jpg,20,138.0,R_1jJap78G2zVIjny
wgd_206_01,165.0,0.0,"{""Answer"": ""165"", ""Confidence"": ""0.0""}",,206.jpg,1,165.0,R_1jJap78G2zVIjny
wgd_208_10,160.0,0.35,"{""Answer"": ""160"", ""Confidence"": ""0.35""}",,208.jpg,10,139.0,R_1jJap78G2zVIjny
wgd_212_10,150.0,0.5,"{""Answer"": ""150"", ""Confidence"": ""0.5""}",,212.jpg,10,147.0,R_1jJap78G2zVIjny
wgd_213_01,180.0,0.0,"{""Answer"": ""180"", ""Confidence"": ""0.0""}",,213.jpg,1,174.0,R_1jJap78G2zVIjny
wgd_216_10,190.0,0.4,"{""Answer"": ""190"", ""Confidence"": ""0.4""}",,216.jpg,10,180.0,R_1jJap78G2zVIjny
wgd_220_05,175.0,0.0,"{""Answer"": ""175"", ""Confidence"": ""0.0""}",,220.jpg,5,149.0,R_1jJap78G2zVIjny
wgd_221_20,150.0,0.5,"{""Answer"": ""150"", ""Confidence"": ""0.5""}",,221.jpg,20,112.0,R_1jJap78G2zVIjny
wgd_227_01,180.0,0.0,"{""Answer"": ""180"", ""Confidence"": ""0.0""}",,227.jpg,1,180.0,R_1jJap78G2zVIjny
wgd_230_10,140.0,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,230.jpg,10,105.0,R_1jJap78G2zVIjny
wgd_231_05,170.0,0.1,"{""Answer"": ""170"", ""Confidence"": ""0.1""}",,231.jpg,5,145.0,R_1jJap78G2zVIjny
wgd_232_01,160.0,0.0,"{""Answer"": ""160"", ""Confidence"": ""0.0""}",,232.jpg,1,190.0,R_1jJap78G2zVIjny
wgd_233_20,170.0,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,233.jpg,20,180.0,R_1jJap78G2zVIjny
wgd_234_20,160.0,0.5,"{""Answer"": ""160"", ""Confidence"": ""0.5""}",,234.jpg,20,138.0,R_1jJap78G2zVIjny
wgd_235_20,130.0,0.6,"{""Answer"": ""130"", ""Confidence"": ""0.6""}",,235.jpg,20,134.0,R_1jJap78G2zVIjny
wgd_238_05,175.0,0.0,"{""Answer"": ""175"", ""Confidence"": ""0.0""}",,238.jpg,5,181.0,R_1jJap78G2zVIjny
wgd_239_05,160.0,0.0,"{""Answer"": ""160"", ""Confidence"": ""0.0""}",,239.jpg,5,117.0,R_1jJap78G2zVIjny
wgd_241_10,200.0,0.4,"{""Answer"": ""200"", ""Confidence"": ""0.4""}",,241.jpg,10,150.0,R_1jJap78G2zVIjny
wgd_244_05,170.0,0.1,"{""Answer"": ""170"", ""Confidence"": ""0.1""}",,244.jpg,5,161.0,R_1jJap78G2zVIjny
wgd_249_01,145.0,0.0,"{""Answer"": ""145"", ""Confidence"": ""0.0""}",,249.jpg,1,138.0,R_1jJap78G2zVIjny
wgd_200_20,175.0,0.08,"{""Answer"": ""175"", ""Confidence"": ""0.08""}",,200.jpg,20,214.0,R_7SxC1EVN0fJu8ne
wgd_202_10,180.0,0.07,"{""Answer"": ""180"", ""Confidence"": ""0.07""}",,202.jpg,10,135.0,R_7SxC1EVN0fJu8ne
wgd_203_20,125.0,0.13,"{""Answer"": ""125"", ""Confidence"": ""0.13""}",,203.jpg,20,128.0,R_7SxC1EVN0fJu8ne
wgd_212_05,120.0,0.45,"{""Answer"": ""120"", ""Confidence"": ""0.45""}",,212.jpg,5,147.0,R_7SxC1EVN0fJu8ne
wgd_215_05,140.0,0.26,"{""Answer"": ""140"", ""Confidence"": ""0.26""}",,215.jpg,5,154.0,R_7SxC1EVN0fJu8ne
wgd_217_10,110.0,0.07,"{""Answer"": ""110"", ""Confidence"": ""0.07""}",,217.jpg,10,116.0,R_7SxC1EVN0fJu8ne
wgd_220_10,195.0,0.2,"{""Answer"": ""195"", ""Confidence"": ""0.2""}",,220.jpg,10,149.0,R_7SxC1EVN0fJu8ne
wgd_221_10,110.0,0.1,"{""Answer"": ""110"", ""Confidence"": ""0.1""}",,221.jpg,10,112.0,R_7SxC1EVN0fJu8ne
wgd_222_01,175.0,0.06,"{""Answer"": ""175"", ""Confidence"": ""0.06""}",,222.jpg,1,115.0,R_7SxC1EVN0fJu8ne
wgd_229_05,115.0,0.24,"{""Answer"": ""115"", ""Confidence"": ""0.24""}",,229.jpg,5,127.0,R_7SxC1EVN0fJu8ne
wgd_233_05,215.0,0.05,"{""Answer"": ""215"", ""Confidence"": ""0.05""}",,233.jpg,5,180.0,R_7SxC1EVN0fJu8ne
wgd_234_20,120.0,0.63,"{""Answer"": ""120"", ""Confidence"": ""0.63""}",,234.jpg,20,138.0,R_7SxC1EVN0fJu8ne
wgd_236_01,115.0,0.04,"{""Answer"": ""115"", ""Confidence"": ""0.04""}",,236.jpg,1,117.0,R_7SxC1EVN0fJu8ne
wgd_237_01,175.0,0.08,"{""Answer"": ""175"", ""Confidence"": ""0.08""}",,237.jpg,1,170.0,R_7SxC1EVN0fJu8ne
wgd_239_20,125.0,0.19,"{""Answer"": ""125"", ""Confidence"": ""0.19""}",,239.jpg,20,117.0,R_7SxC1EVN0fJu8ne
wgd_243_10,200.0,0.18,"{""Answer"": ""200"", ""Confidence"": ""0.18""}",,243.jpg,10,157.0,R_7SxC1EVN0fJu8ne
wgd_244_05,150.0,0.09,"{""Answer"": ""150"", ""Confidence"": ""0.09""}",,244.jpg,5,161.0,R_7SxC1EVN0fJu8ne
wgd_245_01,180.0,0.08,"{""Answer"": ""180"", ""Confidence"": ""0.08""}",,245.jpg,1,169.0,R_7SxC1EVN0fJu8ne
wgd_248_01,120.0,0.05,"{""Answer"": ""120"", ""Confidence"": ""0.05""}",,248.jpg,1,121.0,R_7SxC1EVN0fJu8ne
wgd_249_20,125.0,0.2,"{""Answer"": ""125"", ""Confidence"": ""0.2""}",,249.jpg,20,138.0,R_7SxC1EVN0fJu8ne
wgd_208_10,145.0,0.71,"{""Answer"": ""145"", ""Confidence"": ""0.71""}",,208.jpg,10,139.0,R_78ZeY3P3MroidUG
wgd_212_20,130.0,0.8,"{""Answer"": ""130"", ""Confidence"": ""0.8""}",,212.jpg,20,147.0,R_78ZeY3P3MroidUG
wgd_214_20,155.0,0.83,"{""Answer"": ""155"", ""Confidence"": ""0.83""}",,214.jpg,20,187.0,R_78ZeY3P3MroidUG
wgd_216_10,155.0,0.71,"{""Answer"": ""155"", ""Confidence"": ""0.71""}",,216.jpg,10,180.0,R_78ZeY3P3MroidUG
wgd_217_20,120.0,0.9,"{""Answer"": ""120"", ""Confidence"": ""0.9""}",,217.jpg,20,116.0,R_78ZeY3P3MroidUG
wgd_218_05,145.0,0.61,"{""Answer"": ""145"", ""Confidence"": ""0.61""}",,218.jpg,5,165.0,R_78ZeY3P3MroidUG
wgd_220_10,145.0,0.7,"{""Answer"": ""145"", ""Confidence"": ""0.7""}",,220.jpg,10,149.0,R_78ZeY3P3MroidUG
wgd_221_01,130.0,0.6,"{""Answer"": ""130"", ""Confidence"": ""0.6""}",,221.jpg,1,112.0,R_78ZeY3P3MroidUG
wgd_222_01,125.0,0.61,"{""Answer"": ""125"", ""Confidence"": ""0.61""}",,222.jpg,1,115.0,R_78ZeY3P3MroidUG
wgd_223_01,160.0,0.58,"{""Answer"": ""160"", ""Confidence"": ""0.58""}",,223.jpg,1,183.0,R_78ZeY3P3MroidUG
wgd_225_10,135.0,0.81,"{""Answer"": ""135"", ""Confidence"": ""0.81""}",,225.jpg,10,121.0,R_78ZeY3P3MroidUG
wgd_228_05,140.0,0.69,"{""Answer"": ""140"", ""Confidence"": ""0.69""}",,228.jpg,5,135.0,R_78ZeY3P3MroidUG
wgd_231_01,145.0,0.5,"{""Answer"": ""145"", ""Confidence"": ""0.5""}",,231.jpg,1,145.0,R_78ZeY3P3MroidUG
wgd_232_01,150.0,0.58,"{""Answer"": ""150"", ""Confidence"": ""0.58""}",,232.jpg,1,190.0,R_78ZeY3P3MroidUG
wgd_235_05,130.0,0.7,"{""Answer"": ""130"", ""Confidence"": ""0.7""}",,235.jpg,5,134.0,R_78ZeY3P3MroidUG
wgd_243_20,155.0,0.69,"{""Answer"": ""155"", ""Confidence"": ""0.69""}",,243.jpg,20,157.0,R_78ZeY3P3MroidUG
wgd_244_20,140.0,0.74,"{""Answer"": ""140"", ""Confidence"": ""0.74""}",,244.jpg,20,161.0,R_78ZeY3P3MroidUG
wgd_245_10,145.0,0.7,"{""Answer"": ""145"", ""Confidence"": ""0.7""}",,245.jpg,10,169.0,R_78ZeY3P3MroidUG
wgd_246_05,135.0,0.76,"{""Answer"": ""135"", ""Confidence"": ""0.76""}",,246.jpg,5,117.0,R_78ZeY3P3MroidUG
wgd_250_05,150.0,0.71,"{""Answer"": ""150"", ""Confidence"": ""0.71""}",,250.jpg,5,171.0,R_78ZeY3P3MroidUG
wgd_201_10,135.0,0.57,"{""Answer"": ""135"", ""Confidence"": ""0.57""}",,201.jpg,10,158.0,R_6XibcZlCXQmBsf7
wgd_203_05,120.0,0.32,"{""Answer"": ""120"", ""Confidence"": ""0.32""}",,203.jpg,5,128.0,R_6XibcZlCXQmBsf7
