question_id,Answer,Confidence,raw,error,true_lifespan_x,min_age_x,sex_x,radius_x,best_answer_x,MAS_x,true_lifespan_y,min_age_y,sex_y,radius_y,best_answer_y,MAS_y
2018,119.0,0.5,"{""Answer"": ""119"", ""Confidence"": ""0.5""}",,101.88,100.0,male,19.0,111.46,1.0,101.88,100,male,19,111.46,1.0
2019,110.0,0.8,"{""Answer"": ""110"", ""Confidence"": ""0.8""}",,101.88,100.0,male,20.0,111.46,1.0,101.88,100,male,20,111.46,1.0
2020,81.0,0.0,"{""Answer"": ""81"", ""Confidence"": ""0""}",,80.18,0.0,female,1.0,86.99,0.072396,80.18,0,female,1,86.99,0.072396
2021,81.0,0.5,"{""Answer"": ""81"", ""Confidence"": ""0.5""}",,80.18,0.0,female,2.0,86.94,0.144093,80.18,0,female,2,86.94,0.144093
2022,81.0,0.5,"{""Answer"": ""81"", ""Confidence"": ""0.5""}",,80.18,0.0,female,3.0,86.86,0.21442,80.18,0,female,3,86.86,0.21442
2023,81.0,0.5,"{""Answer"": ""81"", ""Confidence"": ""0.5""}",,80.18,0.0,female,4.0,86.74,0.282749,80.18,0,female,4,86.74,0.282749
2024,81.0,0.5,"{""Answer"": ""81"", ""Confidence"": ""0.5""}",,80.18,0.0,female,5.0,86.6,0.348522,80.18,0,female,5,86.6,0.348522
2025,81.0,0.5,"{""Answer"": ""81"", ""Confidence"": ""0.5""}",,80.18,0.0,female,6.0,86.42,0.411261,80.18,0,female,6,86.42,0.411261
2026,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.18,0.0,female,7.0,86.21,0.470582,80.18,0,female,7,86.21,0.470582
2027,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.18,0.0,female,8.0,85.97,0.526196,80.18,0,female,8,85.97,0.526196
2028,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.18,0.0,female,9.0,85.71,0.577914,80.18,0,female,9,85.71,0.577914
2029,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.18,0.0,female,10.0,85.41,0.625637,80.18,0,female,10,85.41,0.625637
2030,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.18,0.0,female,11.0,85.09,0.669351,80.18,0,female,11,85.09,0.669351
2031,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.18,0.0,female,12.0,84.74,0.709117,80.18,0,female,12,84.74,0.709117
2032,82.0,0.95,"{""Answer"": ""82"", ""Confidence"": ""0.95""}",,80.18,0.0,female,13.0,84.36,0.745056,80.18,0,female,13,84.36,0.745056
2033,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.18,0.0,female,14.0,83.97,0.777339,80.18,0,female,14,83.97,0.777339
2034,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.18,0.0,female,15.0,83.54,0.806174,80.18,0,female,15,83.54,0.806174
2035,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.18,0.0,female,16.0,83.1,0.831794,80.18,0,female,16,83.1,0.831794
2036,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.18,0.0,female,17.0,82.63,0.854446,80.18,0,female,17,82.63,0.854446
2037,82.0,0.95,"{""Answer"": ""82"", ""Confidence"": ""0.95""}",,80.18,0.0,female,18.0,82.15,0.874384,80.18,0,female,18,82.15,0.874384
2038,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.18,0.0,female,19.0,81.64,0.89186,80.18,0,female,19,81.64,0.89186
2039,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.18,0.0,female,20.0,81.12,0.90712,80.18,0,female,20,81.12,0.90712
2040,81.1,0.0,"{""Answer"": ""81.1"", ""Confidence"": ""0.0""}",,80.6,1.0,female,1.0,86.99,0.072397,80.6,1,female,1,86.99,0.072397
2041,81.14,0.53,"{""Answer"": ""81.14"", ""Confidence"": ""0.53""}",,80.6,1.0,female,2.0,86.94,0.144096,80.6,1,female,2,86.94,0.144096
2042,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.6,1.0,female,3.0,86.86,0.214424,80.6,1,female,3,86.86,0.214424
2043,81.0,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,80.6,1.0,female,4.0,86.74,0.282755,80.6,1,female,4,86.74,0.282755
2044,84.0,0.8,"{""Answer"": ""84"", ""Confidence"": ""0.8""}",,80.6,1.0,female,5.0,86.6,0.348529,80.6,1,female,5,86.6,0.348529
2045,85.0,0.71,"{""Answer"": ""85"", ""Confidence"": ""0.71""}",,80.6,1.0,female,6.0,86.42,0.411269,80.6,1,female,6,86.42,0.411269
2046,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.6,1.0,female,7.0,86.21,0.470591,80.6,1,female,7,86.21,0.470591
2047,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.6,1.0,female,8.0,85.97,0.526207,80.6,1,female,8,85.97,0.526207
2048,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.6,1.0,female,9.0,85.71,0.577925,80.6,1,female,9,85.71,0.577925
2049,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.6,1.0,female,10.0,85.41,0.625649,80.6,1,female,10,85.41,0.625649
2050,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.6,1.0,female,11.0,85.09,0.669364,80.6,1,female,11,85.09,0.669364
2051,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.6,1.0,female,12.0,84.74,0.709131,80.6,1,female,12,84.74,0.709131
2052,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.6,1.0,female,13.0,84.36,0.74507,80.6,1,female,13,84.36,0.74507
2053,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.6,1.0,female,14.0,83.97,0.777354,80.6,1,female,14,83.97,0.777354
2054,83.0,0.85,"{""Answer"": ""83"", ""Confidence"": ""0.85""}",,80.6,1.0,female,15.0,83.54,0.80619,80.6,1,female,15,83.54,0.80619
2055,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.6,1.0,female,16.0,83.1,0.83181,80.6,1,female,16,83.1,0.83181
2056,82.0,0.95,"{""Answer"": ""82"", ""Confidence"": ""0.95""}",,80.6,1.0,female,17.0,82.63,0.854463,80.6,1,female,17,82.63,0.854463
2057,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.6,1.0,female,18.0,82.15,0.874401,80.6,1,female,18,82.15,0.874401
2058,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.6,1.0,female,19.0,81.64,0.891877,80.6,1,female,19,81.64,0.891877
2059,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.6,1.0,female,20.0,81.12,0.907138,80.6,1,female,20,81.12,0.907138
2060,83.6,0.05,"{""Answer"": ""83.6"", ""Confidence"": ""0.05""}",,80.63,2.0,female,1.0,86.99,0.072399,80.63,2,female,1,86.99,0.072399
2061,83.25,0.75,"{""Answer"": ""83.25"", ""Confidence"": ""0.75""}",,80.63,2.0,female,2.0,86.94,0.144099,80.63,2,female,2,86.94,0.144099
2062,81.0,0.8,"{""Answer"": ""81"", ""Confidence"": ""0.8""}",,80.63,2.0,female,3.0,86.86,0.214429,80.63,2,female,3,86.86,0.214429
2063,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.63,2.0,female,4.0,86.74,0.282761,80.63,2,female,4,86.74,0.282761
2064,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.63,2.0,female,5.0,86.6,0.348536,80.63,2,female,5,86.6,0.348536
2065,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.63,2.0,female,6.0,86.42,0.411278,80.63,2,female,6,86.42,0.411278
2066,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.63,2.0,female,7.0,86.21,0.470601,80.63,2,female,7,86.21,0.470601
2067,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.63,2.0,female,8.0,85.97,0.526218,80.63,2,female,8,85.97,0.526218
2068,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.63,2.0,female,9.0,85.71,0.577938,80.63,2,female,9,85.71,0.577938
2069,82.0,0.8,"{""Answer"": ""82"", ""Confidence"": ""0.8""}",,80.63,2.0,female,10.0,85.41,0.625663,80.63,2,female,10,85.41,0.625663
2070,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.63,2.0,female,11.0,85.09,0.669379,80.63,2,female,11,85.09,0.669379
2071,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.63,2.0,female,12.0,84.74,0.709146,80.63,2,female,12,84.74,0.709146
2072,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.63,2.0,female,13.0,84.36,0.745087,80.63,2,female,13,84.36,0.745087
2073,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.63,2.0,female,14.0,83.97,0.777371,80.63,2,female,14,83.97,0.777371
2074,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.63,2.0,female,15.0,83.54,0.806207,80.63,2,female,15,83.54,0.806207
2075,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.63,2.0,female,16.0,83.1,0.831828,80.63,2,female,16,83.1,0.831828
2076,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.63,2.0,female,17.0,82.63,0.854481,80.63,2,female,17,82.63,0.854481
2077,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.63,2.0,female,18.0,82.15,0.87442,80.63,2,female,18,82.15,0.87442
2078,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.63,2.0,female,19.0,81.64,0.891897,80.63,2,female,19,81.64,0.891897
2079,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.63,2.0,female,20.0,81.12,0.907157,80.63,2,female,20,81.12,0.907157
2080,81.7,0.5,"{""Answer"": ""81.7"", ""Confidence"": ""0.5""}",,80.65,3.0,female,1.0,86.99,0.0724,80.65,3,female,1,86.99,0.0724
2081,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.65,3.0,female,2.0,86.94,0.144103,80.65,3,female,2,86.94,0.144103
2082,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.65,3.0,female,3.0,86.86,0.214434,80.65,3,female,3,86.86,0.214434
2083,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,4.0,86.74,0.282767,80.65,3,female,4,86.74,0.282767
2084,83.0,0.7,"{""Answer"": ""83"", ""Confidence"": ""0.7""}",,80.65,3.0,female,5.0,86.6,0.348544,80.65,3,female,5,86.6,0.348544
2085,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,6.0,86.42,0.411288,80.65,3,female,6,86.42,0.411288
2086,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,7.0,86.21,0.470612,80.65,3,female,7,86.21,0.470612
2087,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,8.0,85.97,0.526231,80.65,3,female,8,85.97,0.526231
2088,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,9.0,85.71,0.577952,80.65,3,female,9,85.71,0.577952
2089,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.65,3.0,female,10.0,85.41,0.625678,80.65,3,female,10,85.41,0.625678
2090,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,11.0,85.09,0.669395,80.65,3,female,11,85.09,0.669395
2091,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,12.0,84.74,0.709163,80.65,3,female,12,84.74,0.709163
2092,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,13.0,84.36,0.745104,80.65,3,female,13,84.36,0.745104
2093,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,14.0,83.97,0.77739,80.65,3,female,14,83.97,0.77739
2094,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.65,3.0,female,15.0,83.54,0.806227,80.65,3,female,15,83.54,0.806227
2095,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,16.0,83.1,0.831848,80.65,3,female,16,83.1,0.831848
2096,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,17.0,82.63,0.854502,80.65,3,female,17,82.63,0.854502
2097,83.0,0.84,"{""Answer"": ""83"", ""Confidence"": ""0.84""}",,80.65,3.0,female,18.0,82.15,0.874441,80.65,3,female,18,82.15,0.874441
2098,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.65,3.0,female,19.0,81.64,0.891918,80.65,3,female,19,81.64,0.891918
2099,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.65,3.0,female,20.0,81.12,0.907179,80.65,3,female,20,81.12,0.907179
2100,83.0,0.05,"{""Answer"": ""83"", ""Confidence"": ""0.05""}",,80.66,4.0,female,1.0,86.99,0.072402,80.66,4,female,1,86.99,0.072402
2101,81.0,0.8,"{""Answer"": ""81"", ""Confidence"": ""0.8""}",,80.66,4.0,female,2.0,86.94,0.144106,80.66,4,female,2,86.94,0.144106
2102,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.66,4.0,female,3.0,86.86,0.214439,80.66,4,female,3,86.86,0.214439
2103,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.66,4.0,female,4.0,86.74,0.282775,80.66,4,female,4,86.74,0.282775
2104,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.66,4.0,female,5.0,86.6,0.348554,80.66,4,female,5,86.6,0.348554
2105,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.66,4.0,female,6.0,86.42,0.411299,80.66,4,female,6,86.42,0.411299
2106,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.66,4.0,female,7.0,86.21,0.470625,80.66,4,female,7,86.21,0.470625
2107,81.0,0.95,"{""Answer"": ""81"", ""Confidence"": ""0.95""}",,80.66,4.0,female,8.0,85.97,0.526244,80.66,4,female,8,85.97,0.526244
2108,82.0,0.95,"{""Answer"": ""82"", ""Confidence"": ""0.95""}",,80.66,4.0,female,9.0,85.71,0.577967,80.66,4,female,9,85.71,0.577967
2109,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.66,4.0,female,10.0,85.41,0.625694,80.66,4,female,10,85.41,0.625694
2110,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.66,4.0,female,11.0,85.09,0.669412,80.66,4,female,11,85.09,0.669412
2111,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.66,4.0,female,12.0,84.74,0.709182,80.66,4,female,12,84.74,0.709182
2112,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.66,4.0,female,13.0,84.36,0.745124,80.66,4,female,13,84.36,0.745124
2113,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.66,4.0,female,14.0,83.97,0.77741,80.66,4,female,14,83.97,0.77741
2114,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.66,4.0,female,15.0,83.54,0.806248,80.66,4,female,15,83.54,0.806248
2115,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.66,4.0,female,16.0,83.1,0.83187,80.66,4,female,16,83.1,0.83187
2116,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.66,4.0,female,17.0,82.63,0.854524,80.66,4,female,17,82.63,0.854524
2117,81.0,0.75,"{""Answer"": ""81"", ""Confidence"": ""0.75""}",,80.66,4.0,female,18.0,82.15,0.874464,80.66,4,female,18,82.15,0.874464
2118,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.66,4.0,female,19.0,81.64,0.891941,80.66,4,female,19,81.64,0.891941
2119,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.66,4.0,female,20.0,81.12,0.907203,80.66,4,female,20,81.12,0.907203
2120,84.0,0.05,"{""Answer"": ""84"", ""Confidence"": ""0.05""}",,80.67,5.0,female,1.0,86.99,0.072404,80.67,5,female,1,86.99,0.072404
2121,83.0,0.9,"{""Answer"": ""83"", ""Confidence"": ""0.9""}",,80.67,5.0,female,2.0,86.94,0.144111,80.67,5,female,2,86.94,0.144111
2122,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,3.0,86.86,0.214446,80.67,5,female,3,86.86,0.214446
2123,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.67,5.0,female,4.0,86.74,0.282783,80.67,5,female,4,86.74,0.282783
2124,84.0,0.8,"{""Answer"": ""84"", ""Confidence"": ""0.8""}",,80.67,5.0,female,5.0,86.6,0.348564,80.67,5,female,5,86.6,0.348564
2125,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,6.0,86.42,0.411311,80.67,5,female,6,86.42,0.411311
2126,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.67,5.0,female,7.0,86.21,0.470638,80.67,5,female,7,86.21,0.470638
2127,84.0,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,80.67,5.0,female,8.0,85.97,0.52626,80.67,5,female,8,85.97,0.52626
2128,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,9.0,85.71,0.577984,80.67,5,female,9,85.71,0.577984
2129,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.67,5.0,female,10.0,85.41,0.625712,80.67,5,female,10,85.41,0.625712
2130,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,11.0,85.09,0.669432,80.67,5,female,11,85.09,0.669432
2131,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,12.0,84.74,0.709202,80.67,5,female,12,84.74,0.709202
2132,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,13.0,84.36,0.745146,80.67,5,female,13,84.36,0.745146
2133,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,14.0,83.97,0.777433,80.67,5,female,14,83.97,0.777433
2134,84.0,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,80.67,5.0,female,15.0,83.54,0.806271,80.67,5,female,15,83.54,0.806271
2135,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.67,5.0,female,16.0,83.1,0.831894,80.67,5,female,16,83.1,0.831894
2136,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,17.0,82.63,0.854549,80.67,5,female,17,82.63,0.854549
2137,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,18.0,82.15,0.874489,80.67,5,female,18,82.15,0.874489
2138,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.67,5.0,female,19.0,81.64,0.891967,80.67,5,female,19,81.64,0.891967
2139,84.0,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,80.67,5.0,female,20.0,81.12,0.907229,80.67,5,female,20,81.12,0.907229
2140,83.4,0.12,"{""Answer"": ""83.4"", ""Confidence"": ""0.12""}",,80.68,6.0,female,1.0,86.99,0.072407,80.68,6,female,1,86.99,0.072407
2141,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.68,6.0,female,2.0,86.94,0.144115,80.68,6,female,2,86.94,0.144115
2142,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.68,6.0,female,3.0,86.86,0.214452,80.68,6,female,3,86.86,0.214452
2143,82.0,0.75,"{""Answer"": ""82"", ""Confidence"": ""0.75""}",,80.68,6.0,female,4.0,86.74,0.282792,80.68,6,female,4,86.74,0.282792
2144,83.0,0.67,"{""Answer"": ""83"", ""Confidence"": ""0.67""}",,80.68,6.0,female,5.0,86.6,0.348575,80.68,6,female,5,86.6,0.348575
2145,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.68,6.0,female,6.0,86.42,0.411324,80.68,6,female,6,86.42,0.411324
2146,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.68,6.0,female,7.0,86.21,0.470653,80.68,6,female,7,86.21,0.470653
2147,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.68,6.0,female,8.0,85.97,0.526277,80.68,6,female,8,85.97,0.526277
2148,83.0,0.67,"{""Answer"": ""83"", ""Confidence"": ""0.67""}",,80.68,6.0,female,9.0,85.71,0.578002,80.68,6,female,9,85.71,0.578002
2149,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.68,6.0,female,10.0,85.41,0.625732,80.68,6,female,10,85.41,0.625732
2150,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.68,6.0,female,11.0,85.09,0.669453,80.68,6,female,11,85.09,0.669453
2151,82.0,0.95,"{""Answer"": ""82"", ""Confidence"": ""0.95""}",,80.68,6.0,female,12.0,84.74,0.709225,80.68,6,female,12,84.74,0.709225
2152,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.68,6.0,female,13.0,84.36,0.745169,80.68,6,female,13,84.36,0.745169
2153,82.0,0.95,"{""Answer"": ""82"", ""Confidence"": ""0.95""}",,80.68,6.0,female,14.0,83.97,0.777458,80.68,6,female,14,83.97,0.777458
2154,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.68,6.0,female,15.0,83.54,0.806297,80.68,6,female,15,83.54,0.806297
2155,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.68,6.0,female,16.0,83.1,0.831921,80.68,6,female,16,83.1,0.831921
2156,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.68,6.0,female,17.0,82.63,0.854576,80.68,6,female,17,82.63,0.854576
2157,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.68,6.0,female,18.0,82.15,0.874517,80.68,6,female,18,82.15,0.874517
2158,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.68,6.0,female,19.0,81.64,0.891996,80.68,6,female,19,81.64,0.891996
2159,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,80.68,6.0,female,20.0,81.12,0.907258,80.68,6,female,20,81.12,0.907258
2160,83.0,0.05,"{""Answer"": ""83"", ""Confidence"": ""0.05""}",,80.69,7.0,female,1.0,86.99,0.072409,80.69,7,female,1,86.99,0.072409
2161,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.69,7.0,female,2.0,86.94,0.14412,80.69,7,female,2,86.94,0.14412
2162,83.0,0.5,"{""Answer"": ""83"", ""Confidence"": ""0.5""}",,80.69,7.0,female,3.0,86.86,0.21446,80.69,7,female,3,86.86,0.21446
2163,84.0,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,80.69,7.0,female,4.0,86.74,0.282802,80.69,7,female,4,86.74,0.282802
2164,83.0,0.8,"{""Answer"": ""83"", ""Confidence"": ""0.8""}",,80.69,7.0,female,5.0,86.6,0.348587,80.69,7,female,5,86.6,0.348587
2165,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.69,7.0,female,6.0,86.42,0.411338,80.69,7,female,6,86.42,0.411338
2166,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.69,7.0,female,7.0,86.21,0.47067,80.69,7,female,7,86.21,0.47067
2167,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.69,7.0,female,8.0,85.97,0.526295,80.69,7,female,8,85.97,0.526295
2168,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.69,7.0,female,9.0,85.71,0.578023,80.69,7,female,9,85.71,0.578023
2169,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.69,7.0,female,10.0,85.41,0.625755,80.69,7,female,10,85.41,0.625755
2170,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.69,7.0,female,11.0,85.09,0.669477,80.69,7,female,11,85.09,0.669477
2171,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.69,7.0,female,12.0,84.74,0.70925,80.69,7,female,12,84.74,0.70925
2172,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.69,7.0,female,13.0,84.36,0.745196,80.69,7,female,13,84.36,0.745196
2173,80.0,0.95,"{""Answer"": ""80"", ""Confidence"": ""0.95""}",,80.69,7.0,female,14.0,83.97,0.777485,80.69,7,female,14,83.97,0.777485
2174,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.69,7.0,female,15.0,83.54,0.806326,80.69,7,female,15,83.54,0.806326
2175,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.69,7.0,female,16.0,83.1,0.83195,80.69,7,female,16,83.1,0.83195
2176,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.69,7.0,female,17.0,82.63,0.854607,80.69,7,female,17,82.63,0.854607
2177,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.69,7.0,female,18.0,82.15,0.874548,80.69,7,female,18,82.15,0.874548
2178,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.69,7.0,female,19.0,81.64,0.892028,80.69,7,female,19,81.64,0.892028
2179,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.69,7.0,female,20.0,81.12,0.90729,80.69,7,female,20,81.12,0.90729
2180,83.8,0.12,"{""Answer"": ""83.8"", ""Confidence"": ""0.12""}",,80.7,8.0,female,1.0,86.99,0.072412,80.7,8,female,1,86.99,0.072412
2181,83.0,0.73,"{""Answer"": ""83"", ""Confidence"": ""0.73""}",,80.7,8.0,female,2.0,86.94,0.144126,80.7,8,female,2,86.94,0.144126
2182,83.0,0.75,"{""Answer"": ""83"", ""Confidence"": ""0.75""}",,80.7,8.0,female,3.0,86.86,0.214468,80.7,8,female,3,86.86,0.214468
2183,84.0,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,80.7,8.0,female,4.0,86.74,0.282813,80.7,8,female,4,86.74,0.282813
2184,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,80.7,8.0,female,5.0,86.6,0.348601,80.7,8,female,5,86.6,0.348601
